original_id,artists,track name,emotion_type,emotion_score,culture
112595,Can Bonomo,Senin Olmadan Ölemem,ANGER,0.9787778854370117,Turkish
112596,Levent Yüksel,Aşk Mümkün Müdür Hala,JOY,0.9295424818992615,Turkish
112598,Pera,Düşüyorum Sana,LOVE,0.9847187399864197,Turkish
112599,Nilüfer,Kavak Yelleri,FEAR,0.5175461173057556,Turkish
112600,FFG,OPERASYON,JOY,0.9886775612831116,Turkish
112602,RM,Closer,LOVE,0.8304328322410583,Turkish
112603,Şanışer,Belki - Live,JOY,0.8841094970703125,Turkish
112605,Hepsi,Çok Güzelsin,JOY,0.9976874589920044,Turkish
112608,​mor ve ötesi,Bazen,JOY,0.986556351184845,Turkish
112610,Yedinci Ev,Dolunay,SADNESS,0.9094178080558777,Turkish
112611,No.1,Sinekler Soğukta Salak,SADNESS,0.9790177941322327,Turkish
112614,Kezzo,Yangın,SADNESS,0.9973147511482239,Turkish
112619,Genius Türkçe Çeviriler,J. Cole - Die Together (Türkçe Çeviri),JOY,0.5186671614646912,Turkish
112620,Kaan Boşnak,Güzel Değil,JOY,0.8974665403366089,Turkish
112621,Yedinci Ev,Gitmeden Önce,SADNESS,0.9905847907066345,Turkish
112622,Şanışer,Bıktım Dünyadan,ANGER,0.686134397983551,Turkish
112623,Sayedar,Bela Gelir Bulur Bizi,ANGER,0.996032178401947,Turkish
112624,Rüzgar,Qisasımı Aldım,JOY,0.5944828391075134,Turkish
112625,Kenan Doğulu,Bir İleri İki Geri,LOVE,0.9373835325241089,Turkish
112627,No.1,Kalmadım,ANGER,0.9720962047576904,Turkish
112628,Sezen Aksu,Kalbim Ege’de Kaldı,LOVE,0.9882062077522278,Turkish
112629,Duman,Sınana Sınana,SURPRISE,0.8396270275115967,Turkish
112630,GIMS,GROSSE BLETA,ANGER,0.6604816913604736,Turkish
112632,Ceg,Yatmadan Önce,ANGER,0.9013665914535522,Turkish
112633,​mor ve ötesi,Oyunbozan (Canlı),JOY,0.8052946925163269,Turkish
112634,Hidra,Türkçe Rap,SADNESS,0.9938779473304749,Turkish
112637,Hayko Cepkin,Ben Gideyim,JOY,0.9574756622314453,Turkish
112640,Müzeyyen Senar,Gündüzüm Seninle,SADNESS,0.9834499955177307,Turkish
112642,Kolpa,Ne Sevmeyi Bildik Biz Ne Sevilmeyi,SADNESS,0.6315198540687561,Turkish
112644,TUGO,Geriye Dönemem,SADNESS,0.8805185556411743,Turkish
112645,Tankurt Manas,Yükseklere,FEAR,0.9840951561927795,Turkish
112646,Malt,Aşkın Gözü,ANGER,0.48188555240631104,Turkish
112647,Ceg,Mangır,JOY,0.9725238084793091,Turkish
112648,Pilli Bebek,Anlıyorum,SADNESS,0.908030092716217,Turkish
112653,Old G,COnnection 2,JOY,0.9956477284431458,Turkish
112654,Orkundk,Ananın Amına Kadar Yolun Var,ANGER,0.9962548017501831,Turkish
112655,Şam,Çok Derin,SADNESS,0.9953435063362122,Turkish
112656,Şam,Psikoz,SADNESS,0.9767698645591736,Turkish
112658,Sufle,Seninle,SADNESS,0.9942458271980286,Turkish
112659,Son Feci Bisiklet,Çikolata,SURPRISE,0.9546854496002197,Turkish
112661,Birkan Nasuhoğlu,DİKEN,JOY,0.815238356590271,Turkish
112663,Şanışer,Kendim İçin,SADNESS,0.9958809614181519,Turkish
112664,Mavi Işıklar,Sevgilim,LOVE,0.993822455406189,Turkish
112665,Dramelodi Project,Kandan Adam,FEAR,0.8575114011764526,Turkish
112667,Teoman,Motosikletli Kız,SADNESS,0.7539125680923462,Turkish
112670,Ravend,24'e 5 kala,JOY,0.4839869439601898,Turkish
112672,​maNga,Bize Müsaade Ettim,ANGER,0.5427408218383789,Turkish
112673,Tan Taşçı,Yok Başka Hayalim,SADNESS,0.6454706192016602,Turkish
112674,Emre Altuğ,Çifte Kavrulmuş,LOVE,0.9825412631034851,Turkish
112675,Şanışer,Dünyadan Alacaklarım Var,ANGER,0.9881247282028198,Turkish
112678,Rota,İblisler,ANGER,0.8955875039100647,Turkish
112680,Moğollar,Çaya Kaç Şeker,JOY,0.9758283495903015,Turkish
112681,Ahiyan,Mahkeme Şarkısı,ANGER,0.8938533663749695,Turkish
112685,Şebnem Ferah,Delgeç,ANGER,0.5159417986869812,Turkish
112687,Sertab Erener,Uyusun Da Büyüsün,LOVE,0.9153034687042236,Turkish
112688,Haluk Levent,Zülüf,SADNESS,0.5007843971252441,Turkish
112690,Pinhani,Masal,LOVE,0.8638577461242676,Turkish
112692,Sagopa Kajmer,İnsafa Gel,ANGER,0.8225548267364502,Turkish
112693,OG Keemo,Vertigo,FEAR,0.5457432866096497,Turkish
112694,Sertab Erener,Çamlıbel’den Çıktım Yayan,ANGER,0.6051978468894958,Turkish
112695,Şebnem Ferah,Başka Bir Yol Var,FEAR,0.966366171836853,Turkish
112696,Teoman,Yıldızları Yakalamak,ANGER,0.750417172908783,Turkish
112703,Bossy,Fiyakalı Yok Oluşlar,ANGER,0.9602984189987183,Turkish
112704,​rody dünyada,Keşif,SADNESS,0.9977743029594421,Turkish
112708,Defa,Gerçek Rüya,ANGER,0.39400121569633484,Turkish
112710,MAW,Ötesi Yok,LOVE,0.934076726436615,Turkish
112712,Tan Taşçı,İmkansız (Rüyalarım Olmasa),JOY,0.7263273596763611,Turkish
112715,Şanışer,Cinayet,ANGER,0.6456354260444641,Turkish
112716,Anıl Piyancı,Sen Olmazsan,SADNESS,0.91961270570755,Turkish
112717,Emre Nalbantoğlu,Sen Nerden Çıktın,FEAR,0.9184934496879578,Turkish
112718,Göksel,Tam da Şu An,LOVE,0.7493089437484741,Turkish
112719,Sertab Erener,Fış Fış Kayıkçı,JOY,0.9973301887512207,Turkish
112720,Perdenin Ardındakiler,Meseleler,ANGER,0.9376102089881897,Turkish
112721,Kenan Doğulu,Kime Ne,JOY,0.5966667532920837,Turkish
112722,Duman,Sen Ben,SADNESS,0.9293376803398132,Turkish
112723,Ati242,Uçuyoz Gökyüzüne,ANGER,0.6242374777793884,Turkish
112724,Gece Yolcuları,Ölüm de Var,SADNESS,0.7275670766830444,Turkish
112728,Ayben,Yol Ver,JOY,0.6684927940368652,Turkish
112729,Anıl Durmuş,Çıkmaz Sokak,ANGER,0.8404170870780945,Turkish
112730,No.1,Gün Size Günaydı,SADNESS,0.7972619533538818,Turkish
112731,Maestro,Fütüristik Rhyme,JOY,0.5191733837127686,Turkish
112733,Sertab Erener,Aç Sesini,ANGER,0.6984103322029114,Turkish
112736,Tan Taşçı,Söyleme (Live),SADNESS,0.9285463094711304,Turkish
112737,Teoman,Gecenin Sonuna Yolculuk,SADNESS,0.7520100474357605,Turkish
112738,Melek Mosso,Kızgınım,SADNESS,0.7926746010780334,Turkish
112744,Moğollar,Dinleyiverin Gari,ANGER,0.9098262190818787,Turkish
112745,Patron,Gör (Kovala Orijinal Film Müziği),ANGER,0.9084015488624573,Turkish
112746,Gazi,Pembe Şeyler,SADNESS,0.9908617734909058,Turkish
112748,Grup Yorum,Büyü,ANGER,0.625948429107666,Turkish
112749,Barış Akarsu,Yaz Demedim,SADNESS,0.5645972490310669,Turkish
112752,Ozbi,Bana Yol Söyle,JOY,0.88289874792099,Turkish
112753,Sertab Erener,Sessiz Gemi,SADNESS,0.49495556950569153,Turkish
112754,Şanışer,N.A.P.İ.M,ANGER,0.8611035346984863,Turkish
112755,Orkundk,Marsa Gönder Beni Elon Musk,SADNESS,0.7803399562835693,Turkish
112756,Barış Manço,Kol Düğmeleri,SADNESS,0.9729858040809631,Turkish
112757,​kidnoir (TUR),​​aleyna tilki,ANGER,0.776573121547699,Turkish
112758,Sagopa Kajmer,Bu Böyledir (2021 Tek Edit),JOY,0.9167653918266296,Turkish
112760,Artz,Sizle Muhattabım,FEAR,0.7046783566474915,Turkish
112761,Sertab Erener,Belki de Aşk Lazım Değildir,JOY,0.6150439381599426,Turkish
112764,Allame,Işıklar,FEAR,0.7492192387580872,Turkish
112766,Kaan Tangöze,Kıyamet,ANGER,0.5938102602958679,Turkish
112767,Kalben,Kaybolmuş,ANGER,0.9646021127700806,Turkish
112769,Ogün Sanlısoy,Bu Ne Biçim Aşk,ANGER,0.5555212497711182,Turkish
112770,Tankurt Manas,Çene Kemiklerimi Kırdım,SADNESS,0.6726229190826416,Turkish
112771,Tan Taşçı,Benim Gibi Olmayacak (Live),SADNESS,0.990658164024353,Turkish
112772,Birkan Nasuhoğlu,Yollar Bitmez,SADNESS,0.7971969246864319,Turkish
112774,Grünt,Grünt #1,JOY,0.9925916194915771,Turkish
112775,Can Gox,Sorma,SADNESS,0.79865962266922,Turkish
112776,Şehinşah,Dilemma x Kuytu,SADNESS,0.9934437274932861,Turkish
112778,Sagopa Kajmer,Sahibinin Sesi,LOVE,0.8128105998039246,Turkish
112780,Redd,Tutmuyor Frenler,ANGER,0.49231064319610596,Turkish
112781,Hande Yener,Şansın Bol Olsun,SADNESS,0.9811459183692932,Turkish
112782,Şanışer,Şer’in Atlası,JOY,0.997865617275238,Turkish
112783,163,Kedimle Aram,SADNESS,0.9407035112380981,Turkish
112785,Hayko Cepkin,Eller Aldı,SADNESS,0.49043750762939453,Turkish
112786,Batuflex,Başka Yolu Yok,SADNESS,0.8280383348464966,Turkish
112788,Beta Berk Bayındır,Pardon Aşkım,ANGER,0.9903544187545776,Turkish
112789,Hayko Cepkin,Yarası Saklı,FEAR,0.973120391368866,Turkish
112790,Sezen Aksu,Alâturka,ANGER,0.9757030606269836,Turkish
112791,Onur Can Özcan,Bu Değildi,JOY,0.5368133187294006,Turkish
112792,Sertab Erener,Uyu Yavrum Yine Sabah Oluyor,JOY,0.9690915942192078,Turkish
112796,Erol Evgin,Aldım Başımı Gidiyorum,SADNESS,0.9520998597145081,Turkish
112797,Motive,Bi Sıkıntı Yok,JOY,0.6870571374893188,Turkish
112798,Saian,Al Sevgilim Anne Ol Bununla,SURPRISE,0.9366836547851562,Turkish
112801,Aydilge,Kiralık Aşk (Sen misin İlacım),JOY,0.6864373087882996,Turkish
112804,​rody dünyada,Add,JOY,0.501946747303009,Turkish
112805,Özdemir Erdoğan,İkinci Bahar,LOVE,0.5437139868736267,Turkish
112807,Artz,Düşünmemek (Remix),ANGER,0.5482513904571533,Turkish
112808,J.R.R. Tolkien,The Hobbit (Bölüm 1 Beklenmedik Bir Parti) [Türkçe],JOY,0.9464417695999146,Turkish
112810,Ravend,Yudumlarım,SADNESS,0.99859219789505,Turkish
112811,Ahiyan,İstemem,SADNESS,0.9981677532196045,Turkish
112812,Ayben,Başkan,SADNESS,0.9909859895706177,Turkish
112817,Onur Can Özcan,Bu Mevsimde,ANGER,0.9919712543487549,Turkish
112818,Cem Karaca,Kara Sevda,ANGER,0.651334285736084,Turkish
112819,Çağrı Sinci,Kaçamadım,SADNESS,0.8712888360023499,Turkish
112822,Yaşar,Esirinim,ANGER,0.9909584522247314,Turkish
112823,Tepki,Üzgünüm Anne,ANGER,0.8748785853385925,Turkish
112824,Hayki,Hiç Sevmedim Seni,SADNESS,0.6123820543289185,Turkish
112826,Tarkan,Akşam Oldu Hüzünlendim Ben Yine,LOVE,0.9879276156425476,Turkish
112830,Tan Taşçı,Söyleme (Live),SADNESS,0.9285463094711304,Turkish
112833,Yıldız Tilbe,Yalnız Çiçek,LOVE,0.4012712836265564,Turkish
112835,Hidra,Burası Dünya,SADNESS,0.9829891324043274,Turkish
112837,Nilüfer,Of Aman Aman,ANGER,0.9454864263534546,Turkish
112838,Allame,Tanınmayanlar,JOY,0.35985878109931946,Turkish
112839,No.1,Hasta Olmak İçin,JOY,0.9958032965660095,Turkish
112841,Tan Taşçı,Nasıl Seveceğim (Live),JOY,0.5022666454315186,Turkish
112843,Kurban,İnsanlar,ANGER,0.8517627716064453,Turkish
112844,Grup Gündoğarken,Gördüğüme Sevindim,JOY,0.7825307250022888,Turkish
112847,İlhan İrem,Olanlar Olmuş,JOY,0.6331069469451904,Turkish
112849,Teoman,Sardunyalar Arasında,SADNESS,0.4533173739910126,Turkish
112850,Kıvılcım Ural,Aşk Laftan Anlamaz,JOY,0.45039916038513184,Turkish
112854,İzel,Kıyamadım,SADNESS,0.9973781108856201,Turkish
112858,Maestro,Semt İşi,ANGER,0.9868865609169006,Turkish
112859,Allame,İnsan,SADNESS,0.9802728891372681,Turkish
112860,Onur Uğur,Kafamın İçini Görsen Ne Güzel Olurdu,SADNESS,0.752575695514679,Turkish
112861,Batu Akdeniz,Bir Sebebi Var,FEAR,0.907774806022644,Turkish
112863,İmpala,KENDİMİ NASIL ESKİTTİM,SADNESS,0.8885396718978882,Turkish
112865,Perdenin Ardındakiler,Yalnız Kalmışım,ANGER,0.9660929441452026,Turkish
112866,Sokrat St,Zor Bir Gün,SADNESS,0.9389100074768066,Turkish
112870,Sansar Salvo,Sigara Yanınca,SADNESS,0.985281765460968,Turkish
112871,Teoman,Viski Ve Lazanya,SADNESS,0.40882235765457153,Turkish
112873,Kayra,Olmadım Say,SADNESS,0.9880868196487427,Turkish
112874,Redd,Hâlâ Aşk Var Mı,ANGER,0.6899868845939636,Turkish
112877,Sagopa Kajmer,Dalgın,SADNESS,0.8996342420578003,Turkish
112878,Allame,Deli Masalı,JOY,0.9702044725418091,Turkish
112880,Cem Karaca,Üryan Geldim,LOVE,0.4920436441898346,Turkish
112881,Finny Music,​​rockstar (Megamix),JOY,0.941289484500885,Turkish
112882,101Barz,Megasessie - Beats by Esko,LOVE,0.8136227130889893,Turkish
112883,Volkan Konak,Feriğim,SADNESS,0.9884008169174194,Turkish
112884,Zeki Müren,Bir Gülü Sevdim,FEAR,0.9621383547782898,Turkish
112886,Tan Taşçı,Kusura Bakma (Live),SADNESS,0.9263481497764587,Turkish
112889,AchtVier,Intro (Der alte Achti Vol. 3),ANGER,0.6582814455032349,Turkish
112891,Nesrin Sipahi,Arım Balım Peteğim,SADNESS,0.9538841843605042,Turkish
112892,Emel Sayın,At Kadehi Elinden,SADNESS,0.946871817111969,Turkish
112893,Oğuz Atay,Dün Bugün Yarın (Tutunamayanlar),JOY,0.48177066445350647,Turkish
112895,Rashness,Mum,ANGER,0.9917565584182739,Turkish
112896,Animus,Kanaken Freestyle,JOY,0.7800544500350952,Turkish
112897,Ceg,Skimde Değil,SADNESS,0.9061844944953918,Turkish
112898,Ajda Pekkan,Eline Gözüne Dizine Dursun,ANGER,0.9976794123649597,Turkish
112899,Stabil,Rüya & Gerçek,SADNESS,0.982632040977478,Turkish
112902,Şam,İHTİRAS,SADNESS,0.9909303784370422,Turkish
112905,Şam,PARASIZ İNSAN ÇÖPLÜĞÜ,SADNESS,0.9322002530097961,Turkish
112908,Son Feci Bisiklet,Müptezel,SADNESS,0.995417594909668,Turkish
112910,Kum,Adam,SADNESS,0.996760904788971,Turkish
112911,Ben Fero,Sıkı Dur,JOY,0.7417178153991699,Turkish
112912,Özgün,Bu kadar mi zor,LOVE,0.9127491116523743,Turkish
112917,Göksel,Karar Verdim,ANGER,0.9815688133239746,Turkish
112918,Evrencan Gündüz,Benimle Evlensen,LOVE,0.6942257285118103,Turkish
112922,Büyük Ev Ablukada,Tayyar Ahmet’in Sonsuz Sayılı Günleri,FEAR,0.7599390149116516,Turkish
112923,Ferdi Özbeğen,Yok Yok Yalan Deme,LOVE,0.8802590370178223,Turkish
112924,Sagopa Kajmer,Bulun,SADNESS,0.463746577501297,Turkish
112925,Çilekeş,Siyah,SADNESS,0.9985834360122681,Turkish
112926,Şanışer,Aşılmaz Yollar,SADNESS,0.9503757953643799,Turkish
112927,Gaye Su Akyol,Yıllar Yılan,SADNESS,0.9848639369010925,Turkish
112928,Nazan Öncel,Bu Havada Gidilmez,SADNESS,0.6324250102043152,Turkish
112929,Anıl Piyancı,İnan İsterdim,JOY,0.9982831478118896,Turkish
112930,Cem Adrian,Herkes Gider Mi (Live),SADNESS,0.862551748752594,Turkish
112933,Kaçak (TUR),Ölünür De,SADNESS,0.9702657461166382,Turkish
112935,Poizi,DOLDURDUM TABANCAMI,ANGER,0.6464064121246338,Turkish
112936,Yaşlı Amca,İstasyon,ANGER,0.9977444410324097,Turkish
112938,Kid X,Se7en,JOY,0.9154782891273499,Turkish
112939,Candan Erçetin,Hayranım Sana,ANGER,0.9841639399528503,Turkish
112940,Sagopa Kajmer,Kendim İçin (2021 Tek Edit),ANGER,0.9839751124382019,Turkish
112943,Pickpocket,Ne Farkeder,SADNESS,0.5283783674240112,Turkish
112945,Richard Francis Burton,"Arabian Nights, Vol. 2 (Chap. 3)",ANGER,0.9966256618499756,Turkish
112946,Malt,Motor,FEAR,0.603775143623352,Turkish
112948,Zeki Müren,Gözlerin Doğuyor Gecelerime,SADNESS,0.6461772918701172,Turkish
112950,Barış Manço,Kol Düğmeleri,SADNESS,0.9729858040809631,Turkish
112955,Fettah Can,Duvar,SADNESS,0.8142777681350708,Turkish
112956,Ati242,Şöhret,ANGER,0.607042670249939,Turkish
112957,5 Adım,Kara Dilber,ANGER,0.9950249791145325,Turkish
112958,Allame,Varsayım,FEAR,0.5442379117012024,Turkish
112959,Yaşlı Amca,Evleniyor,LOVE,0.47209665179252625,Turkish
112961,Duman,Bu Aşk Beni Yorar,SADNESS,0.9254947900772095,Turkish
112962,Badem,Bir Ben Gibi Sev,SADNESS,0.9357659220695496,Turkish
112963,Ati242,Düşledim,JOY,0.5013256669044495,Turkish
112966,Kutay Uçar,Özlemiş Gibisin Sen De,SADNESS,0.9972317814826965,Turkish
112967,Ahiyan,Deli Diyorlar,ANGER,0.9969483017921448,Turkish
112970,Şebnem Ferah,İyi - Kötü (Dans Pisti),ANGER,0.9972810745239258,Turkish
112971,Vera (TUR),Güzel Bir Kadın,SADNESS,0.973637580871582,Turkish
112973,Candan Erçetin,Yaşıyorum,JOY,0.934141218662262,Turkish
112974,Bağzıları,Leyla,JOY,0.9978669285774231,Turkish
112975,Sagopa Kajmer,Durdur Beni,SADNESS,0.9967749714851379,Turkish
112976,Hidra,Yarılamışım,SADNESS,0.9893803596496582,Turkish
112977,Sinan Akçıl,İyi Değilim,SADNESS,0.5759137868881226,Turkish
112979,Orkundk,Bir Boş Evim Yok,FEAR,0.8190333247184753,Turkish
112981,Hayko Cepkin,İçgüdü,SADNESS,0.9542170763015747,Turkish
112983,Contra,Flowlarım Çok Zengin,JOY,0.9946961402893066,Turkish
112984,Levent Yüksel,Bu Aşkın Katili Sensin,SADNESS,0.9362940788269043,Turkish
112986,Dolu Kadehi Ters Tut,Aldattın Mı,ANGER,0.9610271453857422,Turkish
112987,Cem Karaca,Hep Kahır,ANGER,0.7526170611381531,Turkish
112988,Cemiyette Pişiyorum,Supradin,SADNESS,0.9882959723472595,Turkish
112989,Adamlar,Bizim Zamanımız,ANGER,0.8671026825904846,Turkish
112990,Stabil,Bana Söyle,JOY,0.9877840876579285,Turkish
112991,Batuhan Kordel,İtiraf,SADNESS,0.6555700302124023,Turkish
112992,Adamlar,Kendime Çaylar,JOY,0.77629154920578,Turkish
112993,Richard Francis Burton,"Arabian Nights, Vol. 3 (Chap. 1.001)",ANGER,0.5727459192276001,Turkish
112994,Ayla Dikmen,Alyanaklım,JOY,0.9977760910987854,Turkish
112995,Ebru Yaşar,Öldüm Sahiden,SADNESS,0.969813346862793,Turkish
112997,Melike Şahin,Uykumun Boynunu Bükme (Live at Bostancı Gösteri Merkezi),ANGER,0.9968515038490295,Turkish
112998,Hayko Cepkin,Geç Kaldım (Akustik),SADNESS,0.995487630367279,Turkish
1259,Jor’dan Armstrong,SHE,ANGER,0.455893874168396,Turkish
2160,Duman,Her Şeyi Yak,SADNESS,0.8356033563613892,Turkish
23294,Hadise,Melek,JOY,0.8924366235733032,Turkish
23340,Buray,Senin Yüzünden,SADNESS,0.46536877751350403,Turkish
23435,SoLonely,​confused,SADNESS,0.993425726890564,Turkish
23509,Hadise,Küçük Bir Yol,JOY,0.3464306890964508,Turkish
23544,Hadise,Şampiyon (Gürcell Remix),FEAR,0.8435786962509155,Turkish
23606,Buray,İstersen,SADNESS,0.9935240745544434,Turkish
23666,Hadise,Yaz Günü,ANGER,0.432439923286438,Turkish
23752,Angela Carter,The Lady of the House of Love,ANGER,0.7703831195831299,Turkish
23851,Buray,Deli Kız,SADNESS,0.6507691144943237,Turkish
23950,Emrah Karaduman,Cevapsız Çınlama,SADNESS,0.9922292828559875,Turkish
23952,Hadise,Sıfır Tolerans,ANGER,0.9933850169181824,Turkish
23954,Bali Baby,Game Over,ANGER,0.8882431983947754,Turkish
2472,Flört,Bir Tek Sen Gelmedin,JOY,0.9552338719367981,Turkish
2625,Ne Jupiter,Gökyüzüm Siyah Olsa Da,FEAR,0.9936422109603882,Turkish
2769,Birileri,...aynı yer,JOY,0.9518194794654846,Turkish
2816,Büyük Ev Ablukada,BENİM KAFAM SİKTİRMİŞ GİTMİŞ,ANGER,0.9893869161605835,Turkish
2910,Gece,22,JOY,0.46548739075660706,Turkish
2926,Yaşlı Amca,Sanki Yapamadım,SADNESS,0.8234971165657043,Turkish
2929,Yüzyüzeyken Konuşuruz,Kendi Evimde Deplasmandayım,SADNESS,0.9608378410339355,Turkish
2965,seco (TUR),ANNE YAŞLANDIĞIMI HİSSEDİYORUM,ANGER,0.6069305539131165,Turkish
2970,Gece,Derbeder,SADNESS,0.9950942993164062,Turkish
2973,Batu Akdeniz,Ona Gitme,SADNESS,0.9045012593269348,Turkish
30784,Louis Aragon,"Arma virumque cano, préface",FEAR,0.7824645638465881,Turkish
3315,Duman,Her Şeyi Yak,SADNESS,0.8356033563613892,Turkish
34637,Vio,Yükseklere,ANGER,0.9951853156089783,Turkish
34729,Zeki Müren,Seni Sordum Yıldızlara,ANGER,0.5368419289588928,Turkish
34986,Ezginin Günlüğü,Zerdaliler,ANGER,0.7534574270248413,Turkish
34995,No.1,Das Ist No.1,SADNESS,0.6781843900680542,Turkish
36564,Soolking,Meleğim,JOY,0.6526560187339783,Turkish
3724,Flört,Bir Tek Sen Gelmedin,JOY,0.9552338719367981,Turkish
39172,MERO,Konum Gizli,JOY,0.9812120795249939,Turkish
41238,She Past Away,Gerçekten Özleyince,JOY,0.9725440740585327,Turkish
41987,She Past Away,Kuruyordu Nehir,SADNESS,0.8504965901374817,Turkish
43706,DJ Tarkan,Oldu Olanlar,SADNESS,0.8992329835891724,Turkish
62246,Sertab Erener,Dandini Dandini Dastana,ANGER,0.3828654885292053,Turkish
62345,Ezginin Günlüğü,Zerdaliler,ANGER,0.7534574270248413,Turkish
62346,İlhan İrem,Yemyeşil Bir Deniz,JOY,0.47608229517936707,Turkish
62349,Sertab Erener,Fış Fış Kayıkçı,JOY,0.9973301887512207,Turkish
62395,Ayten Alpman,Ben Böyleyim,ANGER,0.9974331259727478,Turkish
62448,Leman Sam,Ayrılığa Dayanamam,SADNESS,0.9838639497756958,Turkish
62490,Levent Yüksel,Bi’ Daha,SADNESS,0.3574150502681732,Turkish
62493,Sertab Erener,Dandini Dandini Dastana,ANGER,0.3828654885292053,Turkish
62496,İlhan İrem,Konuşamıyorum (Sazlıklardan Havalanan),FEAR,0.996815025806427,Turkish
62540,Yeni Türkü,Maskeli Balo,SADNESS,0.8894323110580444,Turkish
62541,İlhan İrem,Yazık Oldu Yarınlara,SADNESS,0.993062436580658,Turkish
62547,Sertab Erener,Benim Annem Güzel Annem,LOVE,0.8601500988006592,Turkish
62576,MFÖ (TUR),Bu Sabah Yağmur Var İstanbul’da,JOY,0.9173067808151245,Turkish
62585,Tanju Okan,Dostlarım,SADNESS,0.9104444980621338,Turkish
62599,Levent Yüksel,Aşk Mümkün Müdür Hala,JOY,0.9295424818992615,Turkish
62645,Leman Sam,İlla,LOVE,0.87774258852005,Turkish
62648,Nazan Öncel,Erkekler de yanar,ANGER,0.9877229928970337,Turkish
62695,Gazi,Pembe Şeyler,SADNESS,0.9908617734909058,Turkish
62739,Nazan Öncel,Beyoğlu,JOY,0.6277749538421631,Turkish
62744,Sertab Erener,Çamlıbel’den Çıktım Yayan,ANGER,0.6051978468894958,Turkish
62746,Grup Gündoğarken,Gördüğüme Sevindim,JOY,0.7825307250022888,Turkish
62747,Sertab Erener,Uyusun Da Büyüsün,LOVE,0.9153034687042236,Turkish
62778,Özdemir Erdoğan,İkinci Bahar,LOVE,0.5437139868736267,Turkish
62792,Sertab Erener,Aç Sesini,ANGER,0.6984103322029114,Turkish
62795,Sertab Erener,Fış Fış Kayıkçı,JOY,0.9973301887512207,Turkish
62797,İlhan İrem,Olanlar Olmuş,JOY,0.6331069469451904,Turkish
62799,Sertab Erener,Uyu Yavrum Yine Sabah Oluyor,JOY,0.9690915942192078,Turkish
62833,Sertab Erener,Sessiz Gemi,SADNESS,0.49495556950569153,Turkish
62843,Sertab Erener,Belki de Aşk Lazım Değildir,JOY,0.6150439381599426,Turkish
62847,Levent Yüksel,Bu Aşkın Katili Sensin,SADNESS,0.9362940788269043,Turkish
62874,Nükhet Duru,Seninle,SADNESS,0.9979128241539001,Turkish
62895,Grup Gündoğarken,Gördüğüme Sevindim,JOY,0.7825307250022888,Turkish
63092,Zeki Müren,Seni Sordum Yıldızlara,ANGER,0.5368419289588928,Turkish
63094,Hüsnü Arkan,Öyle Bir Rüya,SADNESS,0.961372435092926,Turkish
63141,Ezginin Günlüğü,Zerdaliler,ANGER,0.7534574270248413,Turkish
63142,İlhan İrem,Yemyeşil Bir Deniz,JOY,0.47608229517936707,Turkish
63143,Leman Sam,Ayrılığa Dayanamam,SADNESS,0.9838639497756958,Turkish
63172,Birsen Tezer,Kadın,FEAR,0.8367798328399658,Turkish
63178,Peyk,Gidin,SADNESS,0.9984851479530334,Turkish
63189,Yeni Türkü,Maskeli Balo,SADNESS,0.8894323110580444,Turkish
63190,Ayten Alpman,Ben Böyleyim,ANGER,0.9974331259727478,Turkish
63192,Genius Türkiye,Temmuz 2021 Tekli Yayınlama Takvimi,SADNESS,0.48433148860931396,Turkish
63195,İlhan İrem,Konuşamıyorum (Sazlıklardan Havalanan),FEAR,0.996815025806427,Turkish
63196,Müzeyyen Senar,Akşam oldu hüzünlendim ben yine,LOVE,0.9906399250030518,Turkish
63229,Tanju Okan,Dostlarım,SADNESS,0.9104444980621338,Turkish
63230,MFÖ (TUR),Bu Sabah Yağmur Var İstanbul’da,JOY,0.9173067808151245,Turkish
63238,İlhan İrem,Yazık Oldu Yarınlara,SADNESS,0.993062436580658,Turkish
63239,Moğollar,Çaya Kaç Şeker,JOY,0.9758283495903015,Turkish
63242,Zeki Müren,Gökyüzünde Yalnız Gezen Yıldızlar,SADNESS,0.9645896553993225,Turkish
63292,Leman Sam,İlla,LOVE,0.87774258852005,Turkish
63295,Moğollar,Dinleyiverin Gari,ANGER,0.9098262190818787,Turkish
63298,Müzeyyen Senar,Benzemez Kimse Sana,SADNESS,0.9967716336250305,Turkish
63333,Evrencan Gündüz,Benimle Evlensen,LOVE,0.6942257285118103,Turkish
63347,Müzeyyen Senar,Gündüzüm Seninle,SADNESS,0.9834499955177307,Turkish
63349,İlhan İrem,Olanlar Olmuş,JOY,0.6331069469451904,Turkish
63374,Özdemir Erdoğan,İkinci Bahar,LOVE,0.5437139868736267,Turkish
63377,Gaye Su Akyol,Yıllar Yılan,SADNESS,0.9848639369010925,Turkish
63393,Zeki Müren,Beklenen Şarkı,ANGER,0.9886476397514343,Turkish
63428,Richard Francis Burton,"Arabian Nights, Vol. 8 (Chap. 5)",ANGER,0.8136433959007263,Turkish
63447,Zeki Müren,Bir Gülü Sevdim,FEAR,0.9621383547782898,Turkish
63448,Zeki Müren,Gözlerin Doğuyor Gecelerime,SADNESS,0.6461772918701172,Turkish
63449,101Barz,Megasessie - Beats by Esko,LOVE,0.8136227130889893,Turkish
63485,Hümeyra,Sessiz Gemi,SADNESS,0.49495556950569153,Turkish
